1766122202,ac233faf32a6,-57,17.109375,39.23828125,0
1766122205,ac233faf32a6,-60,17.109375,39.23828125,0
1766122207,ac233faf32a6,-57,17.109375,39.23828125,0
1766122210,ac233faf32a6,-60,17.109375,39.23828125,0
1766122215,ac233faf32a6,-64,17.109375,39.23828125,0
1766122217,ac233faf32a6,-58,17.109375,39.23828125,0
1766122227,ac233faf32a6,-56,17.109375,39.23828125,0
1766122230,ac233faf32a6,-63,17.109375,39.23828125,0
1766122232,ac233faf32a6,-61,17.09765625,39.23828125,0
1766122235,ac233faf32a6,-62,17.09765625,39.23828125,0
1766122240,ac233faf32a6,-56,17.09765625,39.23828125,0
1766122247,ac233faf32a6,-60,17.09765625,39.23828125,0
1766122250,ac233faf32a6,-56,17.09765625,39.23828125,0
1766122252,ac233faf32a6,-61,17.09765625,39.23828125,0
1766122255,ac233faf32a6,-58,17.09765625,39.23828125,0
1766122257,ac233faf32a6,-61,17.09765625,39.23828125,0
1766122265,ac233faf32a6,-57,17.09765625,39.23828125,0
1766122267,ac233faf32a6,-63,17.09765625,39.23828125,0
1766122270,ac233faf32a6,-56,17.09765625,39.23828125,0
1766122272,ac233faf32a6,-57,17.09765625,39.23828125,0
1766122282,ac233faf32a6,-64,17.09765625,39.23828125,0
1766122287,ac233faf32a6,-63,17.09765625,39.23828125,0
1766122290,ac233faf32a6,-61,17.09765625,39.23828125,0
1766122292,ac233faf32a6,-56,17.09765625,39.23828125,0
1766122295,ac233faf32a6,-62,17.09765625,39.23828125,0
1766122297,ac233faf32a6,-56,17.09765625,39.23828125,0
1766122300,ac233faf32a6,-62,17.09765625,39.23828125,0
1766122302,ac233faf32a6,-57,17.09765625,39.23828125,0
1766122305,ac233faf32a6,-63,17.09765625,39.23828125,0
1766122310,ac233faf32a6,-60,17.09765625,39.23828125,0
1766122315,ac233faf32a6,-61,17.09765625,39.23828125,0
1766122320,ac233faf32a6,-64,17.09765625,39.23828125,0
1766122322,ac233faf32a6,-60,17.078125,39.2578125,0
1766122325,ac233faf32a6,-58,17.078125,39.2578125,0
1766122330,ac233faf32a6,-57,17.078125,39.2578125,0
1766122332,ac233faf32a6,-63,17.078125,39.2578125,0
1766122337,ac233faf32a6,-64,17.078125,39.2578125,0
1766122340,ac233faf32a6,-57,17.078125,39.2578125,0
1766122342,ac233faf32a6,-61,17.078125,39.2578125,0
1766122345,ac233faf32a6,-59,17.078125,39.2578125,0
1766122350,ac233faf32a6,-58,17.078125,39.2578125,0
1766122352,ac233faf32a6,-62,17.078125,39.2578125,0
1766122355,ac233faf32a6,-57,17.078125,39.2578125,0
1766122357,ac233faf32a6,-63,17.078125,39.2578125,0
1766122362,ac233faf32a6,-61,17.078125,39.2578125,0
1766122367,ac233faf32a6,-61,17.078125,39.2578125,0
1766122370,ac233faf32a6,-60,17.078125,39.2578125,0
1766122372,ac233faf32a6,-62,17.078125,39.2578125,0
1766122377,ac233faf32a6,-56,17.078125,39.2578125,0
1766122380,ac233faf32a6,-66,17.078125,39.2578125,0
1766122382,ac233faf32a6,-58,17.078125,39.2578125,0
1766122385,ac233faf32a6,-63,17.078125,39.2578125,0
1766122390,ac233faf32a6,-62,17.078125,39.2578125,0
1766122392,ac233faf32a6,-58,17.078125,39.2578125,0
1766122395,ac233faf32a6,-60,17.078125,39.2578125,0
1766122397,ac233faf32a6,-57,17.078125,39.2578125,0
1766122400,ac233faf32a6,-61,17.078125,39.2578125,0
1766122402,ac233faf32a6,-62,17.078125,39.2578125,0
1766122405,ac233faf32a6,-62,17.078125,39.2578125,0
1766122407,ac233faf32a6,-61,17.078125,39.2578125,0
1766122413,ac233faf32a6,-60,17.06640625,39.27734375,0
1766122415,ac233faf32a6,-62,17.06640625,39.27734375,0
1766122420,ac233faf32a6,-58,17.06640625,39.27734375,0
1766122423,ac233faf32a6,-60,17.06640625,39.27734375,0
1766122425,ac233faf32a6,-63,17.06640625,39.27734375,0
1766122428,ac233faf32a6,-60,17.06640625,39.27734375,0
1766122430,ac233faf32a6,-54,17.06640625,39.27734375,0
1766122433,ac233faf32a6,-65,17.06640625,39.27734375,0
1766122435,ac233faf32a6,-57,17.06640625,39.27734375,0
1766122438,ac233faf32a6,-64,17.06640625,39.27734375,0
1766122440,ac233faf32a6,-56,17.06640625,39.27734375,0
1766122443,ac233faf32a6,-63,17.06640625,39.27734375,0
1766122448,ac233faf32a6,-60,17.06640625,39.27734375,0
1766122450,ac233faf32a6,-60,17.06640625,39.27734375,0
1766122455,ac233faf32a6,-61,17.06640625,39.27734375,0
1766122463,ac233faf32a6,-59,17.06640625,39.27734375,0
1766122465,ac233faf32a6,-62,17.06640625,39.27734375,0
1766122468,ac233faf32a6,-58,17.06640625,39.27734375,0
1766122470,ac233faf32a6,-61,17.06640625,39.27734375,0
1766122473,ac233faf32a6,-57,17.06640625,39.27734375,0
1766122475,ac233faf32a6,-62,17.06640625,39.27734375,0
1766122478,ac233faf32a6,-57,17.06640625,39.27734375,0
1766122480,ac233faf32a6,-60,17.06640625,39.27734375,0
1766122483,ac233faf32a6,-57,17.06640625,39.27734375,0
1766122485,ac233faf32a6,-61,17.06640625,39.27734375,0
1766122488,ac233faf32a6,-56,17.06640625,39.27734375,0
1766122490,ac233faf32a6,-63,17.06640625,39.27734375,0
1766122500,ac233faf32a6,-64,17.06640625,39.27734375,0
1766122503,ac233faf32a6,-61,17.06640625,39.296875,0
1766122505,ac233faf32a6,-55,17.06640625,39.296875,0
1766122508,ac233faf32a6,-61,17.06640625,39.296875,0
1766122513,ac233faf32a6,-60,17.06640625,39.296875,0
1766122515,ac233faf32a6,-56,17.06640625,39.296875,0
1766122518,ac233faf32a6,-61,17.06640625,39.296875,0
1766122523,ac233faf32a6,-60,17.06640625,39.296875,0
1766122525,ac233faf32a6,-56,17.06640625,39.296875,0
1766122530,ac233faf32a6,-60,17.06640625,39.296875,0
1766122533,ac233faf32a6,-63,17.06640625,39.296875,0
1766122535,ac233faf32a6,-60,17.06640625,39.296875,0
1766122538,ac233faf32a6,-62,17.06640625,39.296875,0
1766122543,ac233faf32a6,-61,17.06640625,39.296875,0
1766122548,ac233faf32a6,-57,17.06640625,39.296875,0
1766122550,ac233faf32a6,-63,17.06640625,39.296875,0
1766122553,ac233faf32a6,-56,17.06640625,39.296875,0
1766122555,ac233faf32a6,-62,17.06640625,39.296875,0
1766122558,ac233faf32a6,-64,17.06640625,39.296875,0
1766122560,ac233faf32a6,-63,17.06640625,39.296875,0
1766122563,ac233faf32a6,-56,17.06640625,39.296875,0
1766122565,ac233faf32a6,-62,17.06640625,39.296875,0
1766122568,ac233faf32a6,-58,17.06640625,39.296875,0
1766122570,ac233faf32a6,-62,17.06640625,39.296875,0
1766122573,ac233faf32a6,-61,17.06640625,39.296875,0
1766122575,ac233faf32a6,-62,17.06640625,39.296875,0
1766122578,ac233faf32a6,-58,17.06640625,39.296875,0
1766122580,ac233faf32a6,-64,17.06640625,39.296875,0
1766122583,ac233faf32a6,-59,17.06640625,39.296875,0
1766122585,ac233faf32a6,-61,17.06640625,39.296875,0
1766122588,ac233faf32a6,-61,17.06640625,39.296875,0
1766122590,ac233faf32a6,-63,17.06640625,39.296875,0
1766122593,ac233faf32a6,-60,17.046875,39.31640625,0
1766122598,ac233faf32a6,-59,17.046875,39.31640625,0
1766122600,ac233faf32a6,-58,17.046875,39.31640625,0
1766122608,ac233faf32a6,-61,17.046875,39.31640625,0
1766122613,ac233faf32a6,-62,17.046875,39.31640625,0
